id	gata	tal	gataAndTal
gataAndTal-synth184	1	1	1
gataAndTal-synth185	1	1	1
gataAndTal-synth186	1	1	1
gataAndTal-synth187	1	1	1
gataAndTal-synth188	1	1	1
gataAndTal-synth189	1	1	1
gataAndTal-synth190	1	1	1
gataAndTal-synth191	1	1	1
gataAndTal-synth192	1	1	1
gataAndTal-synth193	1	1	1
gataAndTal-synth194	1	1	1
gataAndTal-synth195	1	1	1
gataAndTal-synth196	1	1	1
gataAndTal-synth197	1	1	1
gataAndTal-synth198	1	1	1
gataAndTal-synth199	1	1	1
gataAndTal-synth200	1	1	1
gataAndTal-synth201	1	1	1
gataAndTal-synth202	1	1	1
gataAndTal-synth203	1	1	1
gataAndTal-synth204	1	1	1
gataAndTal-synth205	1	1	1
gataAndTal-synth206	1	1	1
gataAndTal-synth207	1	1	1
gataAndTal-synth208	1	1	1
gataAndTal-synth209	1	1	1
gataAndTal-synth210	1	1	1
gataAndTal-synth211	1	1	1
gataAndTal-synth212	1	1	1
gataAndTal-synth213	1	1	1
gataAndTal-synth214	1	1	1
gataAndTal-synth215	1	1	1
gataAndTal-synth216	1	1	1
gataAndTal-synth217	1	1	1
gataAndTal-synth218	1	1	1
gataAndTal-synth219	1	1	1
gataAndTal-synth220	1	1	1
gataAndTal-synth221	1	1	1
gataAndTal-synth222	1	1	1
gataAndTal-synth223	1	1	1
gataAndTal-synth224	1	1	1
gataAndTal-synth225	1	1	1
gataAndTal-synth226	1	1	1
gataAndTal-synth227	1	1	1
gataAndTal-synth228	1	1	1
gataAndTal-synth229	1	1	1
gataAndTal-synth230	1	1	1
gataAndTal-synth231	1	1	1
gataAndTal-synth232	1	1	1
gataAndTal-synth233	1	1	1
gataAndTal-synth234	1	1	1
gataAndTal-synth235	1	1	1
gataAndTal-synth236	1	1	1
gataAndTal-synth237	1	1	1
gataAndTal-synth238	1	1	1
gataAndTal-synth239	1	1	1
gataAndTal-synth240	1	1	1
gataAndTal-synth241	1	1	1
gataAndTal-synth242	1	1	1
gataAndTal-synth243	1	1	1
gataAndTal-synth244	1	1	1
gataAndTal-synth245	1	1	1
gataAndTal-synth246	1	1	1
gataAndTal-synth247	1	1	1
gataAndTal-synth248	1	1	1
gataAndTal-synth249	1	1	1
gataAndTal-synth250	1	1	1
gataAndTal-synth251	1	1	1
gataAndTal-synth252	1	1	1
gataAndTal-synth253	1	1	1
gataAndTal-synth254	1	1	1
gataAndTal-synth255	1	1	1
gataAndTal-synth256	1	1	1
gataAndTal-synth257	1	1	1
gataAndTal-synth258	1	1	1
gataAndTal-synth259	1	1	1
gataAndTal-synth260	1	1	1
gataAndTal-synth261	1	1	1
gataAndTal-synth262	1	1	1
gataAndTal-synth263	1	1	1
gataAndTal-synth264	1	1	1
gataAndTal-synth265	1	1	1
gataAndTal-synth266	1	1	1
gataAndTal-synth267	1	1	1
gataAndTal-synth268	1	1	1
gataAndTal-synth269	1	1	1
gataAndTal-synth270	1	1	1
gataAndTal-synth271	1	1	1
gataAndTal-synth272	1	1	1
gataAndTal-synth273	1	1	1
gataAndTal-synth274	1	1	1
gataAndTal-synth275	1	1	1
gataAndTal-synth276	1	1	1
gataAndTal-synth277	1	1	1
gataAndTal-synth278	1	1	1
gataAndTal-synth279	1	1	1
gataAndTal-synth280	1	1	1
gataAndTal-synth281	1	1	1
gataAndTal-synth282	1	1	1
gataAndTal-synth283	1	1	1
gataAndTal-synth284	1	1	1
gataAndTal-synth285	1	1	1
gataAndTal-synth286	1	1	1
gataAndTal-synth287	1	1	1
gataAndTal-synth288	1	1	1
gataAndTal-synth289	1	1	1
gataAndTal-synth290	1	1	1
gataAndTal-synth291	1	1	1
gataAndTal-synth292	1	1	1
gataAndTal-synth293	1	1	1
gataAndTal-synth294	1	1	1
gataAndTal-synth295	1	1	1
gataAndTal-synth296	1	1	1
gataAndTal-synth297	1	1	1
gataAndTal-synth298	1	1	1
gataAndTal-synth299	1	1	1
gataAndTal-synth300	1	1	1
gataAndTal-synth301	1	1	1
gataAndTal-synth302	1	1	1
gataAndTal-synth303	1	1	1
gataAndTal-synth304	1	1	1
gataAndTal-synth305	1	1	1
gataAndTal-synth306	1	1	1
gataAndTal-synth307	1	1	1
gataAndTal-synth308	1	1	1
gataAndTal-synth309	1	1	1
gataAndTal-synth310	1	1	1
gataAndTal-synth311	1	1	1
gataAndTal-synth312	1	1	1
gataAndTal-synth313	1	1	1
gataAndTal-synth314	1	1	1
gataAndTal-synth315	1	1	1
gataAndTal-synth316	1	1	1
gataAndTal-synth317	1	1	1
gataAndTal-synth318	1	1	1
gataAndTal-synth319	1	1	1
gataAndTal-synth320	1	1	1
gataAndTal-synth321	1	1	1
gataAndTal-synth322	1	1	1
gataAndTal-synth323	1	1	1
gataAndTal-synth324	1	1	1
gataAndTal-synth325	1	1	1
gataAndTal-synth326	1	1	1
gataAndTal-synth327	1	1	1
gataAndTal-synth328	1	1	1
gataAndTal-synth329	1	1	1
gataAndTal-synth330	1	1	1
gataAndTal-synth331	1	1	1
gataAndTal-synth332	1	1	1
gataAndTal-synth333	1	1	1
gataAndTal-synth334	1	1	1
gataAndTal-synth335	1	1	1
gataAndTal-synth336	1	1	1
gataAndTal-synth337	1	1	1
gataAndTal-synth338	1	1	1
gataAndTal-synth339	1	1	1
gataAndTal-synth340	1	1	1
gataAndTal-synth341	1	1	1
gataAndTal-synth342	1	1	1
gataAndTal-synth343	1	1	1
gataAndTal-synth344	1	1	1
gataAndTal-synth345	1	1	1
gataAndTal-synth346	1	1	1
gataAndTal-synth347	1	1	1
gataAndTal-synth348	1	1	1
gataAndTal-synth349	1	1	1
gataAndTal-synth350	1	1	1
gataAndTal-synth351	1	1	1
gataAndTal-synth352	1	1	1
gataAndTal-synth353	1	1	1
gataAndTal-synth354	1	1	1
gataAndTal-synth355	1	1	1
gataAndTal-synth356	1	1	1
gataAndTal-synth357	1	1	1
gataAndTal-synth358	1	1	1
gataAndTal-synth359	1	1	1
gataAndTal-synth360	1	1	1
gataAndTal-synth361	1	1	1
gataAndTal-synth362	1	1	1
gataAndTal-synth363	1	1	1
gataAndTal-synth364	1	1	1
gataAndTal-synth365	1	1	1
gataAndTal-synth366	1	1	1
gataAndTal-synth367	1	1	1
gataAndTal-synth368	1	1	1
gataAndTal-synth369	1	1	1
gataAndTal-synth370	1	1	1
gataAndTal-synth371	1	1	1
gataAndTal-synth372	1	1	1
gataAndTal-synth373	1	1	1
gataAndTal-synth374	1	1	1
gataAndTal-synth375	1	1	1
gataAndTal-synth376	1	1	1
gataAndTal-synth377	1	1	1
gataAndTal-synth378	1	1	1
gataAndTal-synth379	1	1	1
gataAndTal-synth380	1	1	1
gataAndTal-synth381	1	1	1
gataAndTal-synth382	1	1	1
gataAndTal-synth383	1	1	1
gataAndTal-synth384	1	1	1
gataAndTal-synth385	1	1	1
gataAndTal-synth386	1	1	1
gataAndTal-synth387	1	1	1
gataAndTal-synth388	1	1	1
gataAndTal-synth389	1	1	1
gataAndTal-synth390	1	1	1
gataAndTal-synth391	1	1	1
gataAndTal-synth392	1	1	1
gataAndTal-synth393	1	1	1
gataAndTal-synth394	1	1	1
gataAndTal-synth395	1	1	1
gataAndTal-synth396	1	1	1
gataAndTal-synth397	1	1	1
gataAndTal-synth398	1	1	1
gataAndTal-synth399	1	1	1
gataAndTal-synth400	1	1	1
gataAndTal-synth401	1	1	1
gataAndTal-synth402	1	1	1
gataAndTal-synth403	1	1	1
gataAndTal-synth404	1	1	1
gataAndTal-synth405	1	1	1
gataAndTal-synth406	1	1	1
gataAndTal-synth407	1	1	1
gataAndTal-synth408	1	1	1
gataAndTal-synth409	1	1	1
gataAndTal-synth410	1	1	1
gataAndTal-synth411	1	1	1
gataAndTal-synth412	1	1	1
gataAndTal-synth413	1	1	1
gataAndTal-synth414	1	1	1
gataAndTal-synth415	1	1	1
gataAndTal-synth416	1	1	1
gataAndTal-synth417	1	1	1
gataAndTal-synth418	1	1	1
gataAndTal-synth419	1	1	1
gataAndTal-synth420	1	1	1
gataAndTal-synth421	1	1	1
gataAndTal-synth422	1	1	1
gataAndTal-synth423	1	1	1
gataAndTal-synth424	1	1	1
gataAndTal-synth425	1	1	1
gataAndTal-synth426	1	1	1
gataAndTal-synth427	1	1	1
gataAndTal-synth428	1	1	1
gataAndTal-synth429	1	1	1
gataAndTal-synth430	1	1	1
gataAndTal-synth431	1	1	1
gataAndTal-synth432	1	1	1
gataAndTal-synth433	1	1	1
gataAndTal-synth434	1	1	1
gataAndTal-synth435	1	1	1
gataAndTal-synth436	1	1	1
gataAndTal-synth437	1	1	1
gataAndTal-synth438	1	1	1
gataAndTal-synth439	1	1	1
gataAndTal-synth440	1	1	1
gataAndTal-synth441	1	1	1
gataAndTal-synth442	1	1	1
gataAndTal-synth443	1	1	1
gataAndTal-synth444	1	1	1
gataAndTal-synth445	1	1	1
gataAndTal-synth446	1	1	1
gataAndTal-synth447	1	1	1
gataAndTal-synth448	1	1	1
gataAndTal-synth449	1	1	1
gataAndTal-synth450	1	1	1
gataAndTal-synth451	1	1	1
gataAndTal-synth452	1	1	1
gataAndTal-synth453	1	1	1
gataAndTal-synth454	1	1	1
gataAndTal-synth455	1	1	1
gataAndTal-synth456	1	1	1
gataAndTal-synth457	1	1	1
gataAndTal-synth458	1	1	1
gataAndTal-synth459	1	1	1
gataAndTal-synth460	1	1	1
gataAndTal-synth461	1	1	1
gataAndTal-synth462	1	1	1
gataAndTal-synth463	1	1	1
gataAndTal-synth464	1	1	1
gataAndTal-synth465	1	1	1
gataAndTal-synth466	1	1	1
gataAndTal-synth467	1	1	1
gataAndTal-synth468	1	1	1
gataAndTal-synth469	1	1	1
gataAndTal-synth470	1	1	1
gataAndTal-synth471	1	1	1
gataAndTal-synth472	1	1	1
gataAndTal-synth473	1	1	1
gataAndTal-synth474	1	1	1
gataAndTal-synth475	1	1	1
gataAndTal-synth476	1	1	1
gataAndTal-synth477	1	1	1
gataAndTal-synth478	1	1	1
gataAndTal-synth479	1	1	1
gataAndTal-synth480	1	1	1
gataAndTal-synth481	1	1	1
gataAndTal-synth482	1	1	1
gataAndTal-synth483	1	1	1
gataAndTal-synth484	1	1	1
gataAndTal-synth485	1	1	1
gataAndTal-synth486	1	1	1
gataAndTal-synth487	1	1	1
gataAndTal-synth488	1	1	1
gataAndTal-synth489	1	1	1
gataAndTal-synth490	1	1	1
gataAndTal-synth491	1	1	1
gataAndTal-synth492	1	1	1
gataAndTal-synth493	1	1	1
gataAndTal-synth494	1	1	1
gataAndTal-synth495	1	1	1
gataAndTal-synth496	1	1	1
gataAndTal-synth497	1	1	1
gataAndTal-synth498	1	1	1
gataAndTal-synth499	1	1	1
gataAndTal-synth500	1	1	1
gataAndTal-synth501	1	1	1
gataAndTal-synth502	1	1	1
gataAndTal-synth503	1	1	1
gataAndTal-synth504	1	1	1
gataAndTal-synth505	1	1	1
gataAndTal-synth506	1	1	1
gataAndTal-synth507	1	1	1
gataAndTal-synth508	1	1	1
gataAndTal-synth509	1	1	1
gataAndTal-synth510	1	1	1
gataAndTal-synth511	1	1	1
gataAndTal-synth512	1	1	1
gataAndTal-synth513	1	1	1
gataAndTal-synth514	1	1	1
gataAndTal-synth515	1	1	1
gataAndTal-synth516	1	1	1
gataAndTal-synth517	1	1	1
gataAndTal-synth518	1	1	1
gataAndTal-synth519	1	1	1
gataAndTal-synth520	1	1	1
gataAndTal-synth521	1	1	1
gataAndTal-synth522	1	1	1
gataAndTal-synth523	1	1	1
gataAndTal-synth524	1	1	1
gataAndTal-synth525	1	1	1
gataAndTal-synth526	1	1	1
gataAndTal-synth527	1	1	1
gataAndTal-synth528	1	1	1
gataAndTal-synth529	1	1	1
gataAndTal-synth530	1	1	1
gataAndTal-synth531	1	1	1
gataAndTal-synth532	1	1	1
gataAndTal-synth533	1	1	1
gataAndTal-synth534	1	1	1
gataAndTal-synth535	1	1	1
gataAndTal-synth536	1	1	1
gataAndTal-synth537	1	1	1
gataAndTal-synth538	1	1	1
gataAndTal-synth539	1	1	1
gataAndTal-synth540	1	1	1
gataAndTal-synth541	1	1	1
gataAndTal-synth542	1	1	1
gataAndTal-synth543	1	1	1
gataAndTal-synth544	1	1	1
gataAndTal-synth545	1	1	1
gataAndTal-synth546	1	1	1
gataAndTal-synth547	1	1	1
gataAndTal-synth548	1	1	1
gataAndTal-synth549	1	1	1
gataAndTal-synth550	1	1	1
gataAndTal-synth551	1	1	1
gataAndTal-synth552	1	1	1
gataAndTal-synth553	1	1	1
gataAndTal-synth554	1	1	1
gataAndTal-synth555	1	1	1
gataAndTal-synth556	1	1	1
gataAndTal-synth557	1	1	1
gataAndTal-synth558	1	1	1
gataAndTal-synth559	1	1	1
gataAndTal-synth560	1	1	1
gataAndTal-synth561	1	1	1
gataAndTal-synth562	1	1	1
gataAndTal-synth563	1	1	1
gataAndTal-synth564	1	1	1
gataAndTal-synth565	1	1	1
gataAndTal-synth566	1	1	1
gataAndTal-synth567	1	1	1
gataAndTal-synth568	1	1	1
gataAndTal-synth569	1	1	1
gataAndTal-synth570	1	1	1
gataAndTal-synth571	1	1	1
gataAndTal-synth572	1	1	1
gataAndTal-synth573	1	1	1
gataAndTal-synth574	1	1	1
gataAndTal-synth575	1	1	1
gataAndTal-synth576	1	1	1
gataAndTal-synth577	1	1	1
gataAndTal-synth578	1	1	1
gataAndTal-synth579	1	1	1
gataAndTal-synth580	1	1	1
gataAndTal-synth581	1	1	1
gataAndTal-synth582	1	1	1
gataAndTal-synth583	1	1	1
gataAndTal-synth584	1	1	1
gataAndTal-synth585	1	1	1
gataAndTal-synth586	1	1	1
gataAndTal-synth587	1	1	1
gataAndTal-synth588	1	1	1
gataAndTal-synth589	1	1	1
gataAndTal-synth590	1	1	1
gataAndTal-synth591	1	1	1
gataAndTal-synth592	1	1	1
gataAndTal-synth593	1	1	1
gataAndTal-synth594	1	1	1
gataAndTal-synth595	1	1	1
gataAndTal-synth596	1	1	1
gataAndTal-synth597	1	1	1
gataAndTal-synth598	1	1	1
gataAndTal-synth599	1	1	1
gataAndTal-synth600	1	1	1
gataAndTal-synth601	1	1	1
gataAndTal-synth602	1	1	1
gataAndTal-synth603	1	1	1
gataAndTal-synth604	1	1	1
gataAndTal-synth605	1	1	1
gataAndTal-synth606	1	1	1
gataAndTal-synth607	1	1	1
gataAndTal-synth608	1	1	1
gataAndTal-synth609	1	1	1
gataAndTal-synth610	1	1	1
gataAndTal-synth611	1	1	1
gataAndTal-synth612	1	1	1
gataAndTal-synth613	1	1	1
gataAndTal-synth614	1	1	1
gataAndTal-synth615	1	1	1
gataAndTal-synth616	1	1	1
gataAndTal-synth617	1	1	1
gataAndTal-synth618	1	1	1
gataAndTal-synth619	1	1	1
gataAndTal-synth620	1	1	1
gataAndTal-synth621	1	1	1
gataAndTal-synth622	1	1	1
gataAndTal-synth623	1	1	1
gataAndTal-synth624	1	1	1
gataAndTal-synth625	1	1	1
gataAndTal-synth626	1	1	1
gataAndTal-synth627	1	1	1
gataAndTal-synth628	1	1	1
gataAndTal-synth629	1	1	1
gataAndTal-synth630	1	1	1
gataAndTal-synth631	1	1	1
gataAndTal-synth632	1	1	1
gataAndTal-synth633	1	1	1
gataAndTal-synth634	1	1	1
gataAndTal-synth635	1	1	1
gataAndTal-synth636	1	1	1
gataAndTal-synth637	1	1	1
gataAndTal-synth638	1	1	1
gataAndTal-synth639	1	1	1
gataAndTal-synth640	1	1	1
gataAndTal-synth641	1	1	1
gataAndTal-synth642	1	1	1
gataAndTal-synth643	1	1	1
gataAndTal-synth644	1	1	1
gataAndTal-synth645	1	1	1
gataAndTal-synth646	1	1	1
gataAndTal-synth647	1	1	1
gataAndTal-synth648	1	1	1
gataAndTal-synth649	1	1	1
gataAndTal-synth650	1	1	1
gataAndTal-synth651	1	1	1
gataAndTal-synth652	1	1	1
gataAndTal-synth653	1	1	1
gataAndTal-synth654	1	1	1
gataAndTal-synth655	1	1	1
gataAndTal-synth656	1	1	1
gataAndTal-synth657	1	1	1
gataAndTal-synth658	1	1	1
gataAndTal-synth659	1	1	1
gataAndTal-synth660	1	1	1
gataAndTal-synth661	1	1	1
gataAndTal-synth662	1	1	1
gataAndTal-synth663	1	1	1
gataAndTal-synth664	1	1	1
gataAndTal-synth665	1	1	1
gataAndTal-synth666	1	1	1
gataAndTal-synth667	1	1	1
gataAndTal-synth668	1	1	1
gataAndTal-synth669	1	1	1
gataAndTal-synth670	1	1	1
gataAndTal-synth671	1	1	1
gataAndTal-synth672	1	1	1
gataAndTal-synth673	1	1	1
gataAndTal-synth674	1	1	1
gataAndTal-synth675	1	1	1
gataAndTal-synth676	1	1	1
gataAndTal-synth677	1	1	1
gataAndTal-synth678	1	1	1
gataAndTal-synth679	1	1	1
gataAndTal-synth680	1	1	1
gataAndTal-synth681	1	1	1
gataAndTal-synth682	1	1	1
gataAndTal-synth683	1	1	1
gataAndTal-synth684	1	1	1
gataAndTal-synth685	1	1	1
gataAndTal-synth686	1	1	1
gataAndTal-synth687	1	1	1
gataAndTal-synth688	1	1	1
gataAndTal-synth689	1	1	1
gataAndTal-synth690	1	1	1
gataAndTal-synth691	1	1	1
gataAndTal-synth692	1	1	1
gataAndTal-synth693	1	1	1
gataAndTal-synth694	1	1	1
gataAndTal-synth695	1	1	1
gataAndTal-synth696	1	1	1
gataAndTal-synth697	1	1	1
gataAndTal-synth698	1	1	1
gataAndTal-synth699	1	1	1
gataAndTal-synth700	1	1	1
gataAndTal-synth701	1	1	1
gataAndTal-synth702	1	1	1
gataAndTal-synth703	1	1	1
gataAndTal-synth704	1	1	1
gataAndTal-synth705	1	1	1
gataAndTal-synth706	1	1	1
gataAndTal-synth707	1	1	1
gataAndTal-synth708	1	1	1
gataAndTal-synth709	1	1	1
gataAndTal-synth710	1	1	1
gataAndTal-synth711	1	1	1
gataAndTal-synth712	1	1	1
gataAndTal-synth713	1	1	1
gataAndTal-synth714	1	1	1
gataAndTal-synth715	1	1	1
gataAndTal-synth716	1	1	1
gataAndTal-synth717	1	1	1
gataAndTal-synth718	1	1	1
gataAndTal-synth719	1	1	1
gataAndTal-synth720	1	1	1
gataAndTal-synth721	1	1	1
gataAndTal-synth722	1	1	1
gataAndTal-synth723	1	1	1
gataAndTal-synth724	1	1	1
gataAndTal-synth725	1	1	1
gataAndTal-synth726	1	1	1
gataAndTal-synth727	1	1	1
gataAndTal-synth728	1	1	1
gataAndTal-synth729	1	1	1
gataAndTal-synth730	1	1	1
gataAndTal-synth731	1	1	1
gataAndTal-synth732	1	1	1
gataAndTal-synth733	1	1	1
gataAndTal-synth734	1	1	1
gataAndTal-synth735	1	1	1
gataAndTal-synth736	1	1	1
gataAndTal-synth737	1	1	1
gataAndTal-synth738	1	1	1
gataAndTal-synth739	1	1	1
gataAndTal-synth740	1	1	1
gataAndTal-synth741	1	1	1
gataAndTal-synth742	1	1	1
gataAndTal-synth743	1	1	1
gataAndTal-synth744	1	1	1
gataAndTal-synth745	1	1	1
gataAndTal-synth746	1	1	1
gataAndTal-synth747	1	1	1
gataAndTal-synth748	1	1	1
gataAndTal-synth749	1	1	1
gataAndTal-synth750	1	1	1
gataAndTal-synth751	1	1	1
gataAndTal-synth752	1	1	1
gataAndTal-synth753	1	1	1
gataAndTal-synth754	1	1	1
gataAndTal-synth755	1	1	1
gataAndTal-synth756	1	1	1
gataAndTal-synth757	1	1	1
gataAndTal-synth758	1	1	1
gataAndTal-synth759	1	1	1
gataAndTal-synth760	1	1	1
gataAndTal-synth761	1	1	1
gataAndTal-synth762	1	1	1
gataAndTal-synth763	1	1	1
gataAndTal-synth764	1	1	1
gataAndTal-synth765	1	1	1
gataAndTal-synth766	1	1	1
gataAndTal-synth767	1	1	1
gataAndTal-synth768	1	1	1
gataAndTal-synth769	1	1	1
gataAndTal-synth770	1	1	1
gataAndTal-synth771	1	1	1
gataAndTal-synth772	1	1	1
gataAndTal-synth773	1	1	1
gataAndTal-synth774	1	1	1
gataAndTal-synth775	1	1	1
gataAndTal-synth776	1	1	1
gataAndTal-synth777	1	1	1
gataAndTal-synth778	1	1	1
gataAndTal-synth779	1	1	1
gataAndTal-synth780	1	1	1
gataAndTal-synth781	1	1	1
gataAndTal-synth782	1	1	1
gataAndTal-synth783	1	1	1
gataAndTal-synth784	1	1	1
gataAndTal-synth785	1	1	1
gataAndTal-synth786	1	1	1
gataAndTal-synth787	1	1	1
gataAndTal-synth788	1	1	1
gataAndTal-synth789	1	1	1
gataAndTal-synth790	1	1	1
gataAndTal-synth791	1	1	1
gataAndTal-synth792	1	1	1
gataAndTal-synth793	1	1	1
gataAndTal-synth794	1	1	1
gataAndTal-synth795	1	1	1
gataAndTal-synth796	1	1	1
gataAndTal-synth797	1	1	1
gataAndTal-synth798	1	1	1
gataAndTal-synth799	1	1	1
gataAndTal-synth800	1	1	1
gataAndTal-synth801	1	1	1
gataAndTal-synth802	1	1	1
gataAndTal-synth803	1	1	1
gataAndTal-synth804	1	1	1
gataAndTal-synth805	1	1	1
gataAndTal-synth806	1	1	1
gataAndTal-synth807	1	1	1
gataAndTal-synth808	1	1	1
gataAndTal-synth809	1	1	1
gataAndTal-synth810	1	1	1
gataAndTal-synth811	1	1	1
gataAndTal-synth812	1	1	1
gataAndTal-synth813	1	1	1
gataAndTal-synth814	1	1	1
gataAndTal-synth815	1	1	1
gataAndTal-synth816	1	1	1
gataAndTal-synth817	1	1	1
gataAndTal-synth818	1	1	1
gataAndTal-synth819	1	1	1
gataAndTal-synth820	1	1	1
gataAndTal-synth821	1	1	1
gataAndTal-synth822	1	1	1
gataAndTal-synth823	1	1	1
gataAndTal-synth824	1	1	1
gataAndTal-synth825	1	1	1
gataAndTal-synth826	1	1	1
gataAndTal-synth827	1	1	1
gataAndTal-synth828	1	1	1
gataAndTal-synth829	1	1	1
gataAndTal-synth830	1	1	1
gataAndTal-synth831	1	1	1
gataAndTal-synth832	1	1	1
gataAndTal-synth833	1	1	1
gataAndTal-synth834	1	1	1
gataAndTal-synth835	1	1	1
gataAndTal-synth836	1	1	1
gataAndTal-synth837	1	1	1
gataAndTal-synth838	1	1	1
gataAndTal-synth839	1	1	1
gataAndTal-synth840	1	1	1
gataAndTal-synth841	1	1	1
gataAndTal-synth842	1	1	1
gataAndTal-synth843	1	1	1
gataAndTal-synth844	1	1	1
gataAndTal-synth845	1	1	1
gataAndTal-synth846	1	1	1
gataAndTal-synth847	1	1	1
gataAndTal-synth848	1	1	1
gataAndTal-synth849	1	1	1
gataAndTal-synth850	1	1	1
gataAndTal-synth851	1	1	1
gataAndTal-synth852	1	1	1
gataAndTal-synth853	1	1	1
gataAndTal-synth854	1	1	1
gataAndTal-synth855	1	1	1
gataAndTal-synth856	1	1	1
gataAndTal-synth857	1	1	1
gataAndTal-synth858	1	1	1
gataAndTal-synth859	1	1	1
gataAndTal-synth860	1	1	1
gataAndTal-synth861	1	1	1
gataAndTal-synth862	1	1	1
gataAndTal-synth863	1	1	1
gataAndTal-synth864	1	1	1
gataAndTal-synth865	1	1	1
gataAndTal-synth866	1	1	1
gataAndTal-synth867	1	1	1
gataAndTal-synth868	1	1	1
gataAndTal-synth869	1	1	1
gataAndTal-synth870	1	1	1
gataAndTal-synth871	1	1	1
gataAndTal-synth872	1	1	1
gataAndTal-synth873	1	1	1
gataAndTal-synth874	1	1	1
gataAndTal-synth875	1	1	1
gataAndTal-synth876	1	1	1
gataAndTal-synth877	1	1	1
gataAndTal-synth878	1	1	1
gataAndTal-synth879	1	1	1
gataAndTal-synth880	1	1	1
gataAndTal-synth881	1	1	1
gataAndTal-synth882	1	1	1
gataAndTal-synth883	1	1	1
gataAndTal-synth884	1	1	1
gataAndTal-synth885	1	1	1
gataAndTal-synth886	1	1	1
gataAndTal-synth887	1	1	1
gataAndTal-synth888	1	1	1
gataAndTal-synth889	1	1	1
gataAndTal-synth890	1	1	1
gataAndTal-synth891	1	1	1
gataAndTal-synth892	1	1	1
gataAndTal-synth893	1	1	1
gataAndTal-synth894	1	1	1
gataAndTal-synth895	1	1	1
gataAndTal-synth896	1	1	1
gataAndTal-synth897	1	1	1
gataAndTal-synth898	1	1	1
gataAndTal-synth899	1	1	1
gataAndTal-synth900	1	1	1
gataAndTal-synth901	1	1	1
gataAndTal-synth902	1	1	1
gataAndTal-synth903	1	1	1
gataAndTal-synth904	1	1	1
gataAndTal-synth905	1	1	1
gataAndTal-synth906	1	1	1
gataAndTal-synth907	1	1	1
gataAndTal-synth908	1	1	1
gataAndTal-synth909	1	1	1
gataAndTal-synth910	1	1	1
gataAndTal-synth911	1	1	1
gataAndTal-synth912	1	1	1
gataAndTal-synth913	1	1	1
gataAndTal-synth914	1	1	1
gataAndTal-synth915	1	1	1
gataAndTal-synth916	1	1	1
gataAndTal-synth917	1	1	1
gataAndTal-synth918	1	1	1
gataAndTal-synth919	1	1	1
gataAndTal-synth920	1	1	1
gataAndTal-synth921	1	1	1
gataAndTal-synth922	1	1	1
gataAndTal-synth923	1	1	1
gataAndTal-synth924	1	1	1
gataAndTal-synth925	1	1	1
gataAndTal-synth926	1	1	1
gataAndTal-synth927	1	1	1
gataAndTal-synth928	1	1	1
gataAndTal-synth929	1	1	1
gataAndTal-synth930	1	1	1
gataAndTal-synth931	1	1	1
gataAndTal-synth932	1	1	1
gataAndTal-synth933	1	1	1
gataAndTal-synth934	1	1	1
gataAndTal-synth935	1	1	1
gataAndTal-synth936	1	1	1
gataAndTal-synth937	1	1	1
gataAndTal-synth938	1	1	1
gataAndTal-synth939	1	1	1
gataAndTal-synth940	1	1	1
gataAndTal-synth941	1	1	1
gataAndTal-synth942	1	1	1
gataAndTal-synth943	1	1	1
gataAndTal-synth944	1	1	1
gataAndTal-synth945	1	1	1
gataAndTal-synth946	1	1	1
gataAndTal-synth947	1	1	1
gataAndTal-synth948	1	1	1
gataAndTal-synth949	1	1	1
gataAndTal-synth950	1	1	1
gataAndTal-synth951	1	1	1
gataAndTal-synth952	1	1	1
gataAndTal-synth953	1	1	1
gataAndTal-synth954	1	1	1
gataAndTal-synth955	1	1	1
gataAndTal-synth956	1	1	1
gataAndTal-synth957	1	1	1
gataAndTal-synth958	1	1	1
gataAndTal-synth959	1	1	1
gataAndTal-synth960	1	1	1
gataAndTal-synth961	1	1	1
gataAndTal-synth962	1	1	1
gataAndTal-synth963	1	1	1
gataAndTal-synth964	1	1	1
gataAndTal-synth965	1	1	1
gataAndTal-synth966	1	1	1
gataAndTal-synth967	1	1	1
gataAndTal-synth968	1	1	1
gataAndTal-synth969	1	1	1
gataAndTal-synth970	1	1	1
gataAndTal-synth971	1	1	1
gataAndTal-synth972	1	1	1
gataAndTal-synth973	1	1	1
gataAndTal-synth974	1	1	1
gataAndTal-synth975	1	1	1
gataAndTal-synth976	1	1	1
gataAndTal-synth977	1	1	1
gataAndTal-synth978	1	1	1
gataAndTal-synth979	1	1	1
gataAndTal-synth980	1	1	1
gataAndTal-synth981	1	1	1
gataAndTal-synth982	1	1	1
gataAndTal-synth983	1	1	1
gataAndTal-synth984	1	1	1
gataAndTal-synth985	1	1	1
gataAndTal-synth986	1	1	1
gataAndTal-synth987	1	1	1
gataAndTal-synth988	1	1	1
gataAndTal-synth989	1	1	1
gataAndTal-synth990	1	1	1
gataAndTal-synth991	1	1	1
gataAndTal-synth992	1	1	1
gataAndTal-synth993	1	1	1
gataAndTal-synth994	1	1	1
gataAndTal-synth995	1	1	1
gataAndTal-synth996	1	1	1
gataAndTal-synth997	1	1	1
gataAndTal-synth998	1	1	1
gataAndTal-synth999	1	1	1
gataAndTal-synth1000	1	1	1
gataAndTal-synth1001	1	1	1
gataAndTal-synth1002	1	1	1
gataAndTal-synth1003	1	1	1
gataAndTal-synth1004	1	1	1
gataAndTal-synth1005	1	1	1
