name	task1	task2	task3
cls3_5124	1	1	1
cls3_5125	1	1	1
cls3_5126	1	1	1
cls3_5127	1	1	1
cls3_5128	1	1	1
cls3_5129	1	1	1
cls3_5130	1	1	1
cls3_5131	1	1	1
cls3_5132	1	1	1
cls3_5133	1	1	1
cls3_5134	1	1	1
cls3_5135	1	1	1
cls3_5136	1	1	1
cls3_5137	1	1	1
cls3_5138	1	1	1
cls3_5139	1	1	1
cls3_5140	1	1	1
cls3_5141	1	1	1
cls3_5142	1	1	1
cls3_5143	1	1	1
cls3_5144	1	1	1
cls3_5145	1	1	1
cls3_5146	1	1	1
cls3_5147	1	1	1
cls3_5148	1	1	1
cls3_5149	1	1	1
cls3_5150	1	1	1
cls3_5151	1	1	1
cls3_5152	1	1	1
cls3_5153	1	1	1
cls3_5154	1	1	1
cls3_5155	1	1	1
cls3_5156	1	1	1
cls3_5157	1	1	1
cls3_5158	1	1	1
cls3_5159	1	1	1
cls3_5160	1	1	1
cls3_5161	1	1	1
cls3_5162	1	1	1
cls3_5163	1	1	1
cls3_5164	1	1	1
cls3_5165	1	1	1
cls3_5166	1	1	1
cls3_5167	1	1	1
cls3_5168	1	1	1
cls3_5169	1	1	1
cls3_5170	1	1	1
cls3_5171	1	1	1
cls3_5172	1	1	1
cls3_5173	1	1	1
cls3_5174	1	1	1
cls3_5175	1	1	1
cls3_5176	1	1	1
cls3_5177	1	1	1
cls3_5178	1	1	1
cls3_5179	1	1	1
cls3_5180	1	1	1
cls3_5181	1	1	1
cls3_5182	1	1	1
cls3_5183	1	1	1
cls3_5184	1	1	1
cls3_5185	1	1	1
cls3_5186	1	1	1
cls3_5187	1	1	1
cls3_5188	1	1	1
cls3_5189	1	1	1
cls3_5190	1	1	1
cls3_5191	1	1	1
cls3_5192	1	1	1
cls3_5193	1	1	1
cls3_5194	1	1	1
cls3_5195	1	1	1
cls3_5196	1	1	1
cls3_5197	1	1	1
cls3_5198	1	1	1
cls3_5199	1	1	1
cls3_5200	1	1	1
cls3_5201	1	1	1
cls3_5202	1	1	1
cls3_5203	1	1	1
cls3_5204	1	1	1
cls3_5205	1	1	1
cls3_5206	1	1	1
cls3_5207	1	1	1
cls3_5208	1	1	1
cls3_5209	1	1	1
cls3_5210	1	1	1
cls3_5211	1	1	1
cls3_5212	1	1	1
cls3_5213	1	1	1
cls3_5214	1	1	1
cls3_5215	1	1	1
cls3_5216	1	1	1
cls3_5217	1	1	1
cls3_5218	1	1	1
cls3_5219	1	1	1
cls3_5220	1	1	1
cls3_5221	1	1	1
cls3_5222	1	1	1
cls3_5223	1	1	1
cls3_5224	1	1	1
cls3_5225	1	1	1
cls3_5226	1	1	1
cls3_5227	1	1	1
cls3_5228	1	1	1
cls3_5229	1	1	1
cls3_5230	1	1	1
cls3_5231	1	1	1
cls3_5232	1	1	1
cls3_5233	1	1	1
cls3_5234	1	1	1
cls3_5235	1	1	1
cls3_5236	1	1	1
cls3_5237	1	1	1
cls3_5238	1	1	1
cls3_5239	1	1	1
cls3_5240	1	1	1
cls3_5241	1	1	1
cls3_5242	1	1	1
cls3_5243	1	1	1
cls3_5244	1	1	1
cls3_5245	1	1	1
cls3_5246	1	1	1
cls3_5247	1	1	1
cls3_5248	1	1	1
cls3_5249	1	1	1
cls3_5250	1	1	1
cls3_5251	1	1	1
cls3_5252	1	1	1
cls3_5253	1	1	1
cls3_5254	1	1	1
cls3_5255	1	1	1
cls3_5256	1	1	1
cls3_5257	1	1	1
cls3_5258	1	1	1
cls3_5259	1	1	1
cls3_5260	1	1	1
cls3_5261	1	1	1
cls3_5262	1	1	1
cls3_5263	1	1	1
cls3_5264	1	1	1
cls3_5265	1	1	1
cls3_5266	1	1	1
cls3_5267	1	1	1
cls3_5268	1	1	1
cls3_5269	1	1	1
cls3_5270	1	1	1
cls3_5271	1	1	1
cls3_5272	1	1	1
cls3_5273	1	1	1
cls3_5274	1	1	1
cls3_5275	1	1	1
cls3_5276	1	1	1
cls3_5277	1	1	1
cls3_5278	1	1	1
cls3_5279	1	1	1
cls3_5280	1	1	1
cls3_5281	1	1	1
cls3_5282	1	1	1
cls3_5283	1	1	1
cls3_5284	1	1	1
cls3_5285	1	1	1
cls3_5286	1	1	1
cls3_5287	1	1	1
cls3_5288	1	1	1
cls3_5289	1	1	1
cls3_5290	1	1	1
cls3_5291	1	1	1
cls3_5292	1	1	1
cls3_5293	1	1	1
cls3_5294	1	1	1
cls3_5295	1	1	1
cls3_5296	1	1	1
cls3_5297	1	1	1
cls3_5298	1	1	1
cls3_5299	1	1	1
cls3_5300	1	1	1
cls3_5301	1	1	1
cls3_5302	1	1	1
cls3_5303	1	1	1
cls3_5304	1	1	1
cls3_5305	1	1	1
cls3_5306	1	1	1
cls3_5307	1	1	1
cls3_5308	1	1	1
cls3_5309	1	1	1
cls3_5310	1	1	1
cls3_5311	1	1	1
cls3_5312	1	1	1
cls3_5313	1	1	1
cls3_5314	1	1	1
cls3_5315	1	1	1
cls3_5316	1	1	1
cls3_5317	1	1	1
cls3_5318	1	1	1
cls3_5319	1	1	1
cls3_5320	1	1	1
cls3_5321	1	1	1
cls3_5322	1	1	1
cls3_5323	1	1	1
cls3_5324	1	1	1
cls3_5325	1	1	1
cls3_5326	1	1	1
cls3_5327	1	1	1
cls3_5328	1	1	1
cls3_5329	1	1	1
cls3_5330	1	1	1
cls3_5331	1	1	1
cls3_5332	1	1	1
cls3_5333	1	1	1
cls3_5334	1	1	1
cls3_5335	1	1	1
cls3_5336	1	1	1
cls3_5337	1	1	1
cls3_5338	1	1	1
cls3_5339	1	1	1
cls3_5340	1	1	1
cls3_5341	1	1	1
cls3_5342	1	1	1
cls3_5343	1	1	1
cls3_5344	1	1	1
cls3_5345	1	1	1
cls3_5346	1	1	1
cls3_5347	1	1	1
cls3_5348	1	1	1
cls3_5349	1	1	1
cls3_5350	1	1	1
cls3_5351	1	1	1
cls3_5352	1	1	1
cls3_5353	1	1	1
cls3_5354	1	1	1
cls3_5355	1	1	1
cls3_5356	1	1	1
cls3_5357	1	1	1
cls3_5358	1	1	1
cls3_5359	1	1	1
cls3_5360	1	1	1
cls3_5361	1	1	1
cls3_5362	1	1	1
cls3_5363	1	1	1
cls3_5364	1	1	1
cls3_5365	1	1	1
cls3_5366	1	1	1
cls3_5367	1	1	1
cls3_5368	1	1	1
cls3_5369	1	1	1
cls3_5370	1	1	1
cls3_5371	1	1	1
cls3_5372	1	1	1
cls3_5373	1	1	1
cls3_5374	1	1	1
cls3_5375	1	1	1
cls3_5376	1	1	1
cls3_5377	1	1	1
cls3_5378	1	1	1
cls3_5379	1	1	1
cls3_5380	1	1	1
cls3_5381	1	1	1
cls3_5382	1	1	1
cls3_5383	1	1	1
cls3_5384	1	1	1
cls3_5385	1	1	1
cls3_5386	1	1	1
cls3_5387	1	1	1
cls3_5388	1	1	1
cls3_5389	1	1	1
cls3_5390	1	1	1
cls3_5391	1	1	1
cls3_5392	1	1	1
cls3_5393	1	1	1
cls3_5394	1	1	1
cls3_5395	1	1	1
cls3_5396	1	1	1
cls3_5397	1	1	1
cls3_5398	1	1	1
cls3_5399	1	1	1
cls3_5400	1	1	1
cls3_5401	1	1	1
cls3_5402	1	1	1
cls3_5403	1	1	1
cls3_5404	1	1	1
cls3_5405	1	1	1
cls3_5406	1	1	1
cls3_5407	1	1	1
cls3_5408	1	1	1
cls3_5409	1	1	1
cls3_5410	1	1	1
cls3_5411	1	1	1
cls3_5412	1	1	1
cls3_5413	1	1	1
cls3_5414	1	1	1
cls3_5415	1	1	1
cls3_5416	1	1	1
cls3_5417	1	1	1
cls3_5418	1	1	1
cls3_5419	1	1	1
cls3_5420	1	1	1
cls3_5421	1	1	1
cls3_5422	1	1	1
cls3_5423	1	1	1
cls3_5424	1	1	1
cls3_5425	1	1	1
cls3_5426	1	1	1
cls3_5427	1	1	1
cls3_5428	1	1	1
cls3_5429	1	1	1
cls3_5430	1	1	1
cls3_5431	1	1	1
cls3_5432	1	1	1
cls3_5433	1	1	1
cls3_5434	1	1	1
cls3_5435	1	1	1
cls3_5436	1	1	1
cls3_5437	1	1	1
cls3_5438	1	1	1
cls3_5439	1	1	1
cls3_5440	1	1	1
cls3_5441	1	1	1
cls3_5442	1	1	1
cls3_5443	1	1	1
cls3_5444	1	1	1
cls3_5445	1	1	1
cls3_5446	1	1	1
cls3_5447	1	1	1
cls3_5448	1	1	1
cls3_5449	1	1	1
cls3_5450	1	1	1
cls3_5451	1	1	1
cls3_5452	1	1	1
cls3_5453	1	1	1
cls3_5454	1	1	1
cls3_5455	1	1	1
cls3_5456	1	1	1
cls3_5457	1	1	1
cls3_5458	1	1	1
cls3_5459	1	1	1
cls3_5460	1	1	1
cls3_5461	1	1	1
cls3_5462	1	1	1
cls3_5463	1	1	1
cls3_5464	1	1	1
cls3_5465	1	1	1
cls3_5466	1	1	1
cls3_5467	1	1	1
cls3_5468	1	1	1
cls3_5469	1	1	1
cls3_5470	1	1	1
cls3_5471	1	1	1
cls3_5472	1	1	1
cls3_5473	1	1	1
cls3_5474	1	1	1
cls3_5475	1	1	1
cls3_5476	1	1	1
cls3_5477	1	1	1
cls3_5478	1	1	1
cls3_5479	1	1	1
cls3_5480	1	1	1
cls3_5481	1	1	1
cls3_5482	1	1	1
cls3_5483	1	1	1
cls3_5484	1	1	1
cls3_5485	1	1	1
cls3_5486	1	1	1
cls3_5487	1	1	1
cls3_5488	1	1	1
cls3_5489	1	1	1
cls3_5490	1	1	1
cls3_5491	1	1	1
cls3_5492	1	1	1
cls3_5493	1	1	1
cls3_5494	1	1	1
cls3_5495	1	1	1
cls3_5496	1	1	1
cls3_5497	1	1	1
cls3_5498	1	1	1
cls3_5499	1	1	1
cls3_5500	1	1	1
cls3_5501	1	1	1
cls3_5502	1	1	1
cls3_5503	1	1	1
cls3_5504	1	1	1
cls3_5505	1	1	1
cls3_5506	1	1	1
cls3_5507	1	1	1
cls3_5508	1	1	1
cls3_5509	1	1	1
cls3_5510	1	1	1
cls3_5511	1	1	1
cls3_5512	1	1	1
cls3_5513	1	1	1
cls3_5514	1	1	1
cls3_5515	1	1	1
cls3_5516	1	1	1
cls3_5517	1	1	1
cls3_5518	1	1	1
cls3_5519	1	1	1
cls3_5520	1	1	1
cls3_5521	1	1	1
cls3_5522	1	1	1
cls3_5523	1	1	1
cls3_5524	1	1	1
cls3_5525	1	1	1
cls3_5526	1	1	1
cls3_5527	1	1	1
cls3_5528	1	1	1
cls3_5529	1	1	1
cls3_5530	1	1	1
cls3_5531	1	1	1
cls3_5532	1	1	1
cls3_5533	1	1	1
cls3_5534	1	1	1
cls3_5535	1	1	1
cls3_5536	1	1	1
cls3_5537	1	1	1
cls3_5538	1	1	1
cls3_5539	1	1	1
cls3_5540	1	1	1
cls3_5541	1	1	1
cls3_5542	1	1	1
cls3_5543	1	1	1
cls3_5544	1	1	1
cls3_5545	1	1	1
cls3_5546	1	1	1
cls3_5547	1	1	1
cls3_5548	1	1	1
cls3_5549	1	1	1
cls3_5550	1	1	1
cls3_5551	1	1	1
cls3_5552	1	1	1
cls3_5553	1	1	1
cls3_5554	1	1	1
cls3_5555	1	1	1
cls3_5556	1	1	1
cls3_5557	1	1	1
cls3_5558	1	1	1
cls3_5559	1	1	1
cls3_5560	1	1	1
cls3_5561	1	1	1
cls3_5562	1	1	1
cls3_5563	1	1	1
cls3_5564	1	1	1
cls3_5565	1	1	1
cls3_5566	1	1	1
cls3_5567	1	1	1
cls3_5568	1	1	1
cls3_5569	1	1	1
cls3_5570	1	1	1
cls3_5571	1	1	1
cls3_5572	1	1	1
cls3_5573	1	1	1
cls3_5574	1	1	1
cls3_5575	1	1	1
cls3_5576	1	1	1
cls3_5577	1	1	1
cls3_5578	1	1	1
cls3_5579	1	1	1
cls3_5580	1	1	1
cls3_5581	1	1	1
cls3_5582	1	1	1
cls3_5583	1	1	1
cls3_5584	1	1	1
cls3_5585	1	1	1
cls3_5586	1	1	1
cls3_5587	1	1	1
cls3_5588	1	1	1
cls3_5589	1	1	1
cls3_5590	1	1	1
cls3_5591	1	1	1
cls3_5592	1	1	1
cls3_5593	1	1	1
cls3_5594	1	1	1
cls3_5595	1	1	1
cls3_5596	1	1	1
cls3_5597	1	1	1
cls3_5598	1	1	1
cls3_5599	1	1	1
cls3_5600	1	1	1
cls3_5601	1	1	1
cls3_5602	1	1	1
cls3_5603	1	1	1
cls3_5604	1	1	1
cls3_5605	1	1	1
cls3_5606	1	1	1
cls3_5607	1	1	1
cls3_5608	1	1	1
cls3_5609	1	1	1
cls3_5610	1	1	1
cls3_5611	1	1	1
cls3_5612	1	1	1
cls3_5613	1	1	1
cls3_5614	1	1	1
cls3_5615	1	1	1
cls3_5616	1	1	1
cls3_5617	1	1	1
cls3_5618	1	1	1
cls3_5619	1	1	1
cls3_5620	1	1	1
cls3_5621	1	1	1
cls3_5622	1	1	1
cls3_5623	1	1	1
cls3_5624	1	1	1
cls3_5625	1	1	1
cls3_5626	1	1	1
cls3_5627	1	1	1
cls3_5628	1	1	1
cls3_5629	1	1	1
cls3_5630	1	1	1
cls3_5631	1	1	1
cls3_5632	1	1	1
cls3_5633	1	1	1
cls3_5634	1	1	1
cls3_5635	1	1	1
cls3_5636	1	1	1
cls3_5637	1	1	1
cls3_5638	1	1	1
cls3_5639	1	1	1
cls3_5640	1	1	1
cls3_5641	1	1	1
cls3_5642	1	1	1
cls3_5643	1	1	1
cls3_5644	1	1	1
cls3_5645	1	1	1
cls3_5646	1	1	1
cls3_5647	1	1	1
cls3_5648	1	1	1
cls3_5649	1	1	1
cls3_5650	1	1	1
cls3_5651	1	1	1
cls3_5652	1	1	1
cls3_5653	1	1	1
cls3_5654	1	1	1
cls3_5655	1	1	1
cls3_5656	1	1	1
cls3_5657	1	1	1
cls3_5658	1	1	1
cls3_5659	1	1	1
cls3_5660	1	1	1
cls3_5661	1	1	1
cls3_5662	1	1	1
cls3_5663	1	1	1
cls3_5664	1	1	1
cls3_5665	1	1	1
cls3_5666	1	1	1
cls3_5667	1	1	1
cls3_5668	1	1	1
cls3_5669	1	1	1
cls3_5670	1	1	1
cls3_5671	1	1	1
cls3_5672	1	1	1
cls3_5673	1	1	1
cls3_5674	1	1	1
cls3_5675	1	1	1
cls3_5676	1	1	1
cls3_5677	1	1	1
cls3_5678	1	1	1
cls3_5679	1	1	1
cls3_5680	1	1	1
cls3_5681	1	1	1
cls3_5682	1	1	1
cls3_5683	1	1	1
cls3_5684	1	1	1
cls3_5685	1	1	1
cls3_5686	1	1	1
cls3_5687	1	1	1
cls3_5688	1	1	1
cls3_5689	1	1	1
cls3_5690	1	1	1
cls3_5691	1	1	1
cls3_5692	1	1	1
cls3_5693	1	1	1
cls3_5694	1	1	1
cls3_5695	1	1	1
cls3_5696	1	1	1
cls3_5697	1	1	1
cls3_5698	1	1	1
cls3_5699	1	1	1
cls3_5700	1	1	1
cls3_5701	1	1	1
cls3_5702	1	1	1
cls3_5703	1	1	1
cls3_5704	1	1	1
cls3_5705	1	1	1
cls3_5706	1	1	1
cls3_5707	1	1	1
cls3_5708	1	1	1
cls3_5709	1	1	1
cls3_5710	1	1	1
cls3_5711	1	1	1
cls3_5712	1	1	1
cls3_5713	1	1	1
cls3_5714	1	1	1
cls3_5715	1	1	1
cls3_5716	1	1	1
cls3_5717	1	1	1
cls3_5718	1	1	1
cls3_5719	1	1	1
cls3_5720	1	1	1
cls3_5721	1	1	1
cls3_5722	1	1	1
cls3_5723	1	1	1
cls3_5724	1	1	1
cls3_5725	1	1	1
cls3_5726	1	1	1
cls3_5727	1	1	1
cls3_5728	1	1	1
cls3_5729	1	1	1
cls3_5730	1	1	1
cls3_5731	1	1	1
cls3_5732	1	1	1
cls3_5733	1	1	1
cls3_5734	1	1	1
cls3_5735	1	1	1
cls3_5736	1	1	1
cls3_5737	1	1	1
cls3_5738	1	1	1
cls3_5739	1	1	1
cls3_5740	1	1	1
cls3_5741	1	1	1
cls3_5742	1	1	1
cls3_5743	1	1	1
cls3_5744	1	1	1
cls3_5745	1	1	1
cls3_5746	1	1	1
cls3_5747	1	1	1
cls3_5748	1	1	1
cls3_5749	1	1	1
cls3_5750	1	1	1
cls3_5751	1	1	1
cls3_5752	1	1	1
cls3_5753	1	1	1
cls3_5754	1	1	1
cls3_5755	1	1	1
cls3_5756	1	1	1
cls3_5757	1	1	1
cls3_5758	1	1	1
cls3_5759	1	1	1
cls3_5760	1	1	1
cls3_5761	1	1	1
cls3_5762	1	1	1
cls3_5763	1	1	1
cls3_5764	1	1	1
cls3_5765	1	1	1
cls3_5766	1	1	1
cls3_5767	1	1	1
cls3_5768	1	1	1
cls3_5769	1	1	1
cls3_5770	1	1	1
cls3_5771	1	1	1
cls3_5772	1	1	1
cls3_5773	1	1	1
cls3_5774	1	1	1
cls3_5775	1	1	1
cls3_5776	1	1	1
cls3_5777	1	1	1
cls3_5778	1	1	1
cls3_5779	1	1	1
cls3_5780	1	1	1
cls3_5781	1	1	1
cls3_5782	1	1	1
cls3_5783	1	1	1
cls3_5784	1	1	1
cls3_5785	1	1	1
cls3_5786	1	1	1
cls3_5787	1	1	1
cls3_5788	1	1	1
cls3_5789	1	1	1
cls3_5790	1	1	1
cls3_5791	1	1	1
cls3_5792	1	1	1
cls3_5793	1	1	1
cls3_5794	1	1	1
cls3_5795	1	1	1
cls3_5796	1	1	1
cls3_5797	1	1	1
cls3_5798	1	1	1
cls3_5799	1	1	1
cls3_5800	1	1	1
cls3_5801	1	1	1
cls3_5802	1	1	1
cls3_5803	1	1	1
cls3_5804	1	1	1
cls3_5805	1	1	1
cls3_5806	1	1	1
cls3_5807	1	1	1
cls3_5808	1	1	1
cls3_5809	1	1	1
cls3_5810	1	1	1
cls3_5811	1	1	1
cls3_5812	1	1	1
cls3_5813	1	1	1
cls3_5814	1	1	1
cls3_5815	1	1	1
cls3_5816	1	1	1
cls3_5817	1	1	1
cls3_5818	1	1	1
cls3_5819	1	1	1
cls3_5820	1	1	1
cls3_5821	1	1	1
cls3_5822	1	1	1
cls3_5823	1	1	1
cls3_5824	1	1	1
cls3_5825	1	1	1
cls3_5826	1	1	1
cls3_5827	1	1	1
cls3_5828	1	1	1
cls3_5829	1	1	1
cls3_5830	1	1	1
cls3_5831	1	1	1
cls3_5832	1	1	1
cls3_5833	1	1	1
cls3_5834	1	1	1
cls3_5835	1	1	1
cls3_5836	1	1	1
cls3_5837	1	1	1
cls3_5838	1	1	1
cls3_5839	1	1	1
cls3_5840	1	1	1
cls3_5841	1	1	1
cls3_5842	1	1	1
cls3_5843	1	1	1
cls3_5844	1	1	1
cls3_5845	1	1	1
cls3_5846	1	1	1
cls3_5847	1	1	1
cls3_5848	1	1	1
cls3_5849	1	1	1
cls3_5850	1	1	1
cls3_5851	1	1	1
cls3_5852	1	1	1
cls3_5853	1	1	1
cls3_5854	1	1	1
cls3_5855	1	1	1
cls3_5856	1	1	1
cls3_5857	1	1	1
cls3_5858	1	1	1
cls3_5859	1	1	1
cls3_5860	1	1	1
cls3_5861	1	1	1
cls3_5862	1	1	1
cls3_5863	1	1	1
cls3_5864	1	1	1
cls3_5865	1	1	1
cls3_5866	1	1	1
cls3_5867	1	1	1
cls3_5868	1	1	1
cls3_5869	1	1	1
cls3_5870	1	1	1
cls3_5871	1	1	1
cls3_5872	1	1	1
cls3_5873	1	1	1
cls3_5874	1	1	1
cls3_5875	1	1	1
cls3_5876	1	1	1
cls3_5877	1	1	1
cls3_5878	1	1	1
cls3_5879	1	1	1
cls3_5880	1	1	1
cls3_5881	1	1	1
cls3_5882	1	1	1
cls3_5883	1	1	1
cls3_5884	1	1	1
cls3_5885	1	1	1
cls3_5886	1	1	1
cls3_5887	1	1	1
cls3_5888	1	1	1
cls3_5889	1	1	1
cls3_5890	1	1	1
cls3_5891	1	1	1
cls3_5892	1	1	1
cls3_5893	1	1	1
cls3_5894	1	1	1
cls3_5895	1	1	1
cls3_5896	1	1	1
cls3_5897	1	1	1
cls3_5898	1	1	1
cls3_5899	1	1	1
cls3_5900	1	1	1
cls3_5901	1	1	1
cls3_5902	1	1	1
cls3_5903	1	1	1
cls3_5904	1	1	1
cls3_5905	1	1	1
cls3_5906	1	1	1
cls3_5907	1	1	1
cls3_5908	1	1	1
cls3_5909	1	1	1
cls3_5910	1	1	1
cls3_5911	1	1	1
cls3_5912	1	1	1
cls3_5913	1	1	1
cls3_5914	1	1	1
cls3_5915	1	1	1
cls3_5916	1	1	1
cls3_5917	1	1	1
cls3_5918	1	1	1
cls3_5919	1	1	1
cls3_5920	1	1	1
cls3_5921	1	1	1
cls3_5922	1	1	1
cls3_5923	1	1	1
cls3_5924	1	1	1
cls3_5925	1	1	1
cls3_5926	1	1	1
cls3_5927	1	1	1
cls3_5928	1	1	1
cls3_5929	1	1	1
cls3_5930	1	1	1
cls3_5931	1	1	1
cls3_5932	1	1	1
cls3_5933	1	1	1
cls3_5934	1	1	1
cls3_5935	1	1	1
cls3_5936	1	1	1
cls3_5937	1	1	1
cls3_5938	1	1	1
cls3_5939	1	1	1
cls3_5940	1	1	1
cls3_5941	1	1	1
cls3_5942	1	1	1
cls3_5943	1	1	1
cls3_5944	1	1	1
cls3_5945	1	1	1
cls3_5946	1	1	1
cls3_5947	1	1	1
cls3_5948	1	1	1
cls3_5949	1	1	1
cls3_5950	1	1	1
cls3_5951	1	1	1
cls3_5952	1	1	1
cls3_5953	1	1	1
cls3_5954	1	1	1
cls3_5955	1	1	1
cls3_5956	1	1	1
cls3_5957	1	1	1
cls3_5958	1	1	1
cls3_5959	1	1	1
cls3_5960	1	1	1
cls3_5961	1	1	1
cls3_5962	1	1	1
cls3_5963	1	1	1
cls3_5964	1	1	1
cls3_5965	1	1	1
cls3_5966	1	1	1
cls3_5967	1	1	1
cls3_5968	1	1	1
cls3_5969	1	1	1
cls3_5970	1	1	1
cls3_5971	1	1	1
cls3_5972	1	1	1
cls3_5973	1	1	1
cls3_5974	1	1	1
cls3_5975	1	1	1
cls3_5976	1	1	1
cls3_5977	1	1	1
cls3_5978	1	1	1
cls3_5979	1	1	1
cls3_5980	1	1	1
cls3_5981	1	1	1
cls3_5982	1	1	1
cls3_5983	1	1	1
cls3_5984	1	1	1
cls3_5985	1	1	1
cls3_5986	1	1	1
cls3_5987	1	1	1
cls3_5988	1	1	1
cls3_5989	1	1	1
cls3_5990	1	1	1
cls3_5991	1	1	1
cls3_5992	1	1	1
cls3_5993	1	1	1
cls3_5994	1	1	1
cls3_5995	1	1	1
cls3_5996	1	1	1
cls3_5997	1	1	1
cls3_5998	1	1	1
cls3_5999	1	1	1
cls3_6000	1	1	1
cls3_6001	1	1	1
cls3_6002	1	1	1
cls3_6003	1	1	1
cls3_6004	1	1	1
cls3_6005	1	1	1
cls3_6006	1	1	1
cls3_6007	1	1	1
cls3_6008	1	1	1
cls3_6009	1	1	1
cls3_6010	1	1	1
cls3_6011	1	1	1
cls3_6012	1	1	1
cls3_6013	1	1	1
cls3_6014	1	1	1
cls3_6015	1	1	1
cls3_6016	1	1	1
cls3_6017	1	1	1
cls3_6018	1	1	1
cls3_6019	1	1	1
cls3_6020	1	1	1
cls3_6021	1	1	1
cls3_6022	1	1	1
cls3_6023	1	1	1
cls3_6024	1	1	1
cls3_6025	1	1	1
cls3_6026	1	1	1
cls3_6027	1	1	1
cls3_6028	1	1	1
cls3_6029	1	1	1
cls3_6030	1	1	1
cls3_6031	1	1	1
cls3_6032	1	1	1
cls3_6033	1	1	1
cls3_6034	1	1	1
cls3_6035	1	1	1
cls3_6036	1	1	1
cls3_6037	1	1	1
cls3_6038	1	1	1
cls3_6039	1	1	1
cls3_6040	1	1	1
cls3_6041	1	1	1
cls3_6042	1	1	1
cls3_6043	1	1	1
cls3_6044	1	1	1
cls3_6045	1	1	1
cls3_6046	1	1	1
cls3_6047	1	1	1
cls3_6048	1	1	1
cls3_6049	1	1	1
cls3_6050	1	1	1
cls3_6051	1	1	1
cls3_6052	1	1	1
cls3_6053	1	1	1
cls3_6054	1	1	1
cls3_6055	1	1	1
cls3_6056	1	1	1
cls3_6057	1	1	1
cls3_6058	1	1	1
cls3_6059	1	1	1
cls3_6060	1	1	1
cls3_6061	1	1	1
cls3_6062	1	1	1
cls3_6063	1	1	1
cls3_6064	1	1	1
cls3_6065	1	1	1
cls3_6066	1	1	1
cls3_6067	1	1	1
cls3_6068	1	1	1
cls3_6069	1	1	1
cls3_6070	1	1	1
cls3_6071	1	1	1
cls3_6072	1	1	1
cls3_6073	1	1	1
cls3_6074	1	1	1
cls3_6075	1	1	1
cls3_6076	1	1	1
cls3_6077	1	1	1
cls3_6078	1	1	1
cls3_6079	1	1	1
cls3_6080	1	1	1
cls3_6081	1	1	1
cls3_6082	1	1	1
cls3_6083	1	1	1
cls3_6084	1	1	1
cls3_6085	1	1	1
cls3_6086	1	1	1
cls3_6087	1	1	1
cls3_6088	1	1	1
cls3_6089	1	1	1
cls3_6090	1	1	1
cls3_6091	1	1	1
cls3_6092	1	1	1
cls3_6093	1	1	1
cls3_6094	1	1	1
cls3_6095	1	1	1
cls3_6096	1	1	1
cls3_6097	1	1	1
cls3_6098	1	1	1
cls3_6099	1	1	1
cls3_6100	1	1	1
cls3_6101	1	1	1
cls3_6102	1	1	1
cls3_6103	1	1	1
cls3_6104	1	1	1
cls3_6105	1	1	1
cls3_6106	1	1	1
cls3_6107	1	1	1
cls3_6108	1	1	1
cls3_6109	1	1	1
cls3_6110	1	1	1
cls3_6111	1	1	1
cls3_6112	1	1	1
cls3_6113	1	1	1
cls3_6114	1	1	1
cls3_6115	1	1	1
cls3_6116	1	1	1
cls3_6117	1	1	1
cls3_6118	1	1	1
cls3_6119	1	1	1
cls3_6120	1	1	1
cls3_6121	1	1	1
cls3_6122	1	1	1
cls3_6123	1	1	1
cls3_6124	1	1	1
cls3_6125	1	1	1
cls3_6126	1	1	1
cls3_6127	1	1	1
cls3_6128	1	1	1
cls3_6129	1	1	1
cls3_6130	1	1	1
cls3_6131	1	1	1
cls3_6132	1	1	1
cls3_6133	1	1	1
cls3_6134	1	1	1
cls3_6135	1	1	1
cls3_6136	1	1	1
cls3_6137	1	1	1
cls3_6138	1	1	1
cls3_6139	1	1	1
cls3_6140	1	1	1
cls3_6141	1	1	1
cls3_6142	1	1	1
cls3_6143	1	1	1
cls3_6144	1	1	1
cls3_6145	1	1	1
cls3_6146	1	1	1
cls3_6147	1	1	1
cls3_6148	1	1	1
cls3_6149	1	1	1
cls3_6150	1	1	1
cls3_6151	1	1	1
cls3_6152	1	1	1
cls3_6153	1	1	1
cls3_6154	1	1	1
cls3_6155	1	1	1
cls3_6156	1	1	1
cls3_6157	1	1	1
cls3_6158	1	1	1
cls3_6159	1	1	1
cls3_6160	1	1	1
cls3_6161	1	1	1
cls3_6162	1	1	1
cls3_6163	1	1	1
cls3_6164	1	1	1
cls3_6165	1	1	1
cls3_6166	1	1	1
cls3_6167	1	1	1
cls3_6168	1	1	1
cls3_6169	1	1	1
cls3_6170	1	1	1
cls3_6171	1	1	1
cls3_6172	1	1	1
cls3_6173	1	1	1
cls3_6174	1	1	1
cls3_6175	1	1	1
cls3_6176	1	1	1
cls3_6177	1	1	1
cls3_6178	1	1	1
cls3_6179	1	1	1
cls3_6180	1	1	1
cls3_6181	1	1	1
cls3_6182	1	1	1
cls3_6183	1	1	1
cls3_6184	1	1	1
cls3_6185	1	1	1
cls3_6186	1	1	1
cls3_6187	1	1	1
cls3_6188	1	1	1
cls3_6189	1	1	1
cls3_6190	1	1	1
cls3_6191	1	1	1
cls3_6192	1	1	1
cls3_6193	1	1	1
cls3_6194	1	1	1
cls3_6195	1	1	1
cls3_6196	1	1	1
cls3_6197	1	1	1
cls3_6198	1	1	1
cls3_6199	1	1	1
